phase,api,chaos_method,reconciler,iteration,packet_idx,source_field,drifted_field,chaos_sub_type,reconciliation_status
fast,finnhub,qwen,levenshtein,1,221,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,221,percent_change,percentChange,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,221,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,221,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,221,avg_volume,avgVolume,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,221,market_cap,marketCap,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,221,52w_high,52wHigh,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,221,dividend_yield,dividendYield,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,221,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,221,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,221,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,221,previous_close,previousClose,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,221,52w_low,52wLow,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,221,pe_ratio,peRatio,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,221,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,221,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,260,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,260,current_price,currentPrice,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,260,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,260,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,260,percent_change,percentChange,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,260,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,260,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,260,avg_volume,avgVolume,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,260,market_cap,marketCap,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,260,52w_high,52wHigh,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,260,dividend_yield,dividendYield,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,260,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,260,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,260,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,260,previous_close,previousClose,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,260,52w_low,52wLow,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,260,pe_ratio,peRatio,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,260,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,260,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,278,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,278,current_price,currentPrice,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,278,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,278,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,278,percent_change,percentChange,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,278,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,278,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,278,avg_volume,avgVolume,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,278,market_cap,marketCap,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,278,52w_high,52wHigh,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,278,dividend_yield,dividendYield,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,278,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,278,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,278,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,278,previous_close,previousClose,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,278,52w_low,52wLow,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,278,pe_ratio,peRatio,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,278,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,278,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,291,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,291,current_price,currentPrice,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,291,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,291,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,291,percent_change,percentChange,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,291,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,291,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,291,avg_volume,avgVolume,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,291,market_cap,marketCap,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,291,52w_high,52wHigh,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,291,dividend_yield,dividendYield,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,291,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,291,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,291,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,291,previous_close,previousClose,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,291,52w_low,52wLow,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,291,pe_ratio,peRatio,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,291,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,291,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,329,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,329,current_price,currentPrice,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,329,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,329,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,329,percent_change,percentChange,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,329,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,329,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,329,avg_volume,avgVolume,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,329,market_cap,marketCap,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,329,52w_high,52wHigh,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,329,dividend_yield,dividendYield,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,329,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,329,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,329,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,329,previous_close,previousClose,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,329,52w_low,52wLow,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,329,pe_ratio,peRatio,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,329,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,329,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,342,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,342,current_price,currentPrice,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,342,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,342,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,342,percent_change,percentChange,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,342,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,342,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,342,avg_volume,avgVolume,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,342,market_cap,marketCap,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,342,52w_high,52wHigh,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,342,dividend_yield,dividendYield,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,342,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,342,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,342,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,342,previous_close,previousClose,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,342,52w_low,52wLow,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,342,pe_ratio,peRatio,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,342,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,342,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,360,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,360,current_price,currentPrice,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,360,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,360,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,360,percent_change,percentChange,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,360,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,360,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,360,avg_volume,avgVolume,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,360,market_cap,marketCap,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,360,52w_high,52wHigh,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,360,dividend_yield,dividendYield,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,360,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,360,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,360,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,360,previous_close,previousClose,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,360,52w_low,52wLow,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,360,pe_ratio,peRatio,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,360,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,360,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,current_price,current_price,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,percent_change,percent_change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,avg_volume,avg_volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,market_cap,market_cap,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,52w_high,52w_high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,dividend_yield,dividend_yield,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,previous_close,previous_close,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,52w_low,52w_low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,pe_ratio,pe_ratio,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,409,symbol,,qwen_semantic,FAILURE
fast,finnhub,qwen,levenshtein,1,416,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,416,current_price,currentPrice,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,416,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,416,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,416,percent_change,percentChange,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,416,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,416,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,416,avg_volume,avgVolume,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,416,market_cap,marketCap,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,416,52w_high,52wHigh,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,416,dividend_yield,dividendYield,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,416,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,416,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,416,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,416,previous_close,previousClose,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,416,52w_low,52wLow,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,416,pe_ratio,peRatio,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,416,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,416,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,427,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,427,current_price,currentPrice,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,427,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,427,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,427,percent_change,percentChange,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,427,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,427,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,427,avg_volume,avgVolume,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,427,market_cap,marketCap,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,427,52w_high,52wHigh,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,427,dividend_yield,dividendYield,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,427,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,427,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,427,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,427,previous_close,previousClose,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,427,52w_low,52wLow,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,427,pe_ratio,peRatio,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,427,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,427,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,441,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,441,current_price,currentPrice,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,441,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,441,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,441,percent_change,percentChange,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,441,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,441,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,441,avg_volume,avgVolume,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,441,market_cap,marketCap,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,441,52w_high,52wHigh,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,441,dividend_yield,dividendYield,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,441,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,441,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,441,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,441,previous_close,previousClose,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,441,52w_low,52wLow,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,441,pe_ratio,peRatio,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,441,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,441,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,current_price,current_price,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,percent_change,percent_change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,avg_volume,avg_volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,market_cap,market_cap,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,52w_high,52w_high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,dividend_yield,dividend_yield,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,previous_close,previous_close,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,52w_low,52w_low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,pe_ratio,pe_ratio,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,high,high,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,449,timestamp,,qwen_semantic,FAILURE
fast,finnhub,qwen,levenshtein,1,492,volume,volume,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,492,current_price,currentPrice,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,492,open,open,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,492,beta,beta,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,492,percent_change,percentChange,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,492,symbol,symbol,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,492,sector,sector,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,492,avg_volume,avgVolume,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,492,market_cap,marketCap,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,492,52w_high,52wHigh,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,492,dividend_yield,dividendYield,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,492,timestamp,timestamp,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,492,low,low,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,492,change,change,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,492,previous_close,previousClose,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,492,52w_low,52wLow,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,492,pe_ratio,peRatio,qwen_semantic,SUCCESS
fast,finnhub,qwen,levenshtein,1,492,industry,industry,qwen_semantic,FALSE_POSITIVE
fast,finnhub,qwen,levenshtein,1,492,high,high,qwen_semantic,FALSE_POSITIVE
fast,openweather,json_manip,regex,1,22,dew_point_c,dew_point_c,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,weather_description,weather_description,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,weather_main,weather_main,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,city,city,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,visibility_m,visibility_m,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,snow_1h_mm,snow_1h_mm,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,clouds_percent,clouds_percent,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,lat,lat,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,temperature_c,temperature_c,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,wind_degrees,wind_degrees,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,feels_like_c,feels_like_c,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,heat_index_c,heat_index_c,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,timezone,timezone,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,humidity_percent,humidity_percent,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,sunset_ts,timezone,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,wind_speed_ms,wind_speed_ms,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,sunrise_ts,timezone,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,wind_gust_ms,wind_gust_ms,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,lon,lon,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,wind_chill_c,wind_chill_c,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,weather_icon,weather_icon,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,cloud_percent,cloud_percent,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,rain_1h_mm,rain_1h_mm,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,22,pressure_hpa,pressure_hpa,null_injection,SUCCESS
fast,openweather,json_manip,regex,1,35,dew_point_c,dew_point_c,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,weather_description,weather_description,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,weather_main,weather_main,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,city,city,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,visibility_m,visibility_m,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,snow_1h_mm,snow_1h_mm,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,clouds_percent,clouds_percent,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,lat,lat,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,temperature_c,temperature_c,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,wind_degrees,wind_degrees,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,feels_like_c,feels_like_c,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,heat_index_c,heat_index_c,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,timezone,timezone,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,humidity_percent,humidity_percent,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,sunset_ts,timezone,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,wind_speed_ms,wind_speed_ms,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,sunrise_ts,timezone,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,wind_gust_ms,wind_gust_ms,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,lon,lon,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,wind_chill_c,wind_chill_c,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,weather_icon,weather_icon,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,cloud_percent,cloud_percent,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,rain_1h_mm,rain_1h_mm,scalar_to_array,SUCCESS
fast,openweather,json_manip,regex,1,35,pressure_hpa,pressure_hpa,scalar_to_array,SUCCESS
