phase,api,chaos_method,reconciler,iteration,packet_idx,source_field,drifted_field,chaos_sub_type,reconciliation_status
bert,openweather,schema_alter,bert,1,279,sunrise_ts,,key_case_change,FAILURE
bert,openweather,schema_alter,bert,1,279,sunset_ts,,key_case_change,FAILURE
bert,openweather,schema_alter,bert,1,279,timezone,,key_case_change,FAILURE
bert,openweather,schema_alter,bert,1,279,clouds_percent,,key_case_change,FAILURE
bert,openweather,schema_alter,bert,1,279,wind_chill_c,,key_case_change,FAILURE
bert,openweather,schema_alter,bert,1,279,heat_index_c,,key_case_change,FAILURE
bert,openweather,schema_alter,bert,1,279,dew_point_c,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,mission_name,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,launch_date_utc,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,rocket_id,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,launch_success,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,upcoming,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,static_fire_date_utc,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,net_duration,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,window_start,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,window_end,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,failure_count,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,failure_reasons,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,payload_count,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,payload_ids,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,payload_mass_kg,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,payload_type,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,crew_count,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,launch_site,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,auto_payload,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,tbd,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,gridfins,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,legs,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,reused,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,fairings_reused,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,fairings_recovery_attempt,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,cores_reused,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,ships,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,capsules,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,4,flight_number,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,mission_name,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,launch_date_utc,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,rocket_id,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,launch_success,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,upcoming,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,static_fire_date_utc,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,net_duration,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,window_start,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,window_end,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,failure_count,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,failure_reasons,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,payload_count,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,payload_ids,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,payload_mass_kg,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,payload_type,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,crew_count,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,launch_site,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,auto_payload,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,tbd,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,gridfins,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,legs,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,reused,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,fairings_reused,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,fairings_recovery_attempt,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,cores_reused,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,ships,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,capsules,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,193,flight_number,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,mission_name,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,launch_date_utc,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,rocket_id,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,launch_success,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,upcoming,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,static_fire_date_utc,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,net_duration,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,window_start,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,window_end,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,failure_count,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,failure_reasons,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,payload_count,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,payload_ids,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,payload_mass_kg,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,payload_type,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,crew_count,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,launch_site,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,auto_payload,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,tbd,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,gridfins,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,legs,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,reused,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,fairings_reused,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,fairings_recovery_attempt,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,cores_reused,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,ships,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,capsules,,key_case_change,FAILURE
gemma,spacex,schema_alter,gemma_e4b,1,439,flight_number,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,symbol,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,current_price,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,change,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,percent_change,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,high,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,low,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,open,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,previous_close,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,timestamp,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,market_cap,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,volume,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,avg_volume,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,pe_ratio,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,dividend_yield,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,beta,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,52w_high,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,52w_low,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,sector,,key_case_change,FAILURE
gemma,finnhub,schema_alter,gemma_e4b,1,473,industry,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,driver,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,driver_number,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,team,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,team_color,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,position,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,lap_number,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,lap_time_ms,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,pit_stop_count,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,tire_compound,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,tire_age_laps,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,speed_kmh,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,throttle,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,brake,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,n_gear,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,rpm,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,drs,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,ers_deployment_kj,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,fuel_remaining_kg,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,176,session_time,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,driver,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,driver_number,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,team,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,team_color,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,position,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,lap_number,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,lap_time_ms,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,pit_stop_count,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,tire_compound,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,tire_age_laps,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,speed_kmh,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,throttle,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,brake,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,n_gear,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,rpm,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,drs,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,ers_deployment_kj,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,fuel_remaining_kg,,key_case_change,FAILURE
gemma,openf1,schema_alter,gemma_e4b,1,240,session_time,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,city,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,lat,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,lon,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,temperature_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,feels_like_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,humidity_percent,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,pressure_hpa,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,wind_speed_ms,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,wind_degrees,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,wind_gust_ms,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,cloud_percent,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,weather_main,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,weather_description,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,weather_icon,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,visibility_m,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,rain_1h_mm,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,snow_1h_mm,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,sunrise_ts,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,sunset_ts,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,timezone,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,clouds_percent,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,wind_chill_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,heat_index_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,133,dew_point_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,city,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,lat,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,lon,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,temperature_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,feels_like_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,humidity_percent,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,pressure_hpa,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,wind_speed_ms,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,wind_degrees,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,wind_gust_ms,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,cloud_percent,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,weather_main,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,weather_description,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,weather_icon,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,visibility_m,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,rain_1h_mm,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,snow_1h_mm,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,sunrise_ts,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,sunset_ts,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,timezone,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,clouds_percent,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,wind_chill_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,heat_index_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,442,dew_point_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,city,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,lat,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,lon,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,temperature_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,feels_like_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,humidity_percent,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,pressure_hpa,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,wind_speed_ms,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,wind_degrees,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,wind_gust_ms,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,weather_main,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,weather_description,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,weather_icon,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,visibility_m,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,rain_1h_mm,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,snow_1h_mm,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,sunrise_ts,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,sunset_ts,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,timezone,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,clouds_percent,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,wind_chill_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,heat_index_c,,key_case_change,FAILURE
gemma,openweather,schema_alter,gemma_e4b,1,469,dew_point_c,,key_case_change,FAILURE
