phase,api,chaos_method,reconciler,iteration,packet_idx,source_field,drifted_field,chaos_sub_type,reconciliation_status,quantum_routed
quantum,spacex,json_manip,bert,1,220,upcoming,upcoming,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,static_fire_date_utc,static_fire_date_utc,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,net_duration,net_duration,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,window_start,window_start,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,window_end,window_end,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,failure_count,failure_count,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,failure_reasons,failure_reasons,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,payload_count,payload_count,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,payload_ids,payload_ids,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,payload_mass_kg,payload_mass_kg,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,payload_type,payload_type,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,crew_count,crew_count,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,launch_site,launch_site,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,auto_payload,auto_payload,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,tbd,tbd,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,gridfins,gridfins,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,legs,legs,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,reused,reused,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,fairings_reused,fairings_reused,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,fairings_recovery_attempt,fairings_recovery_attempt,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,cores_reused,cores_reused,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,ships,ships,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,capsules,capsules,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,220,flight_number,flight_number,null_injection,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,mission_name,mission_name,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,launch_date_utc,launch_date_utc,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,rocket_id,rocket_id,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,launch_success,launch_success,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,upcoming,upcoming,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,static_fire_date_utc,static_fire_date_utc,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,net_duration,net_duration,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,window_start,window_start,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,window_end,window_end,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,failure_count,failure_count,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,failure_reasons,failure_reasons,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,payload_count,payload_count,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,payload_ids,payload_ids,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,payload_mass_kg,payload_mass_kg,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,payload_type,payload_type,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,crew_count,crew_count,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,launch_site,launch_site,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,auto_payload,auto_payload,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,tbd,tbd,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,gridfins,gridfins,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,legs,legs,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,reused,reused,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,fairings_reused,fairings_reused,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,fairings_recovery_attempt,fairings_recovery_attempt,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,cores_reused,cores_reused,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,ships,ships,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,capsules,capsules,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,226,flight_number,flight_number,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,233,mission_name,mission_name,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,launch_date_utc,launch_date_utc,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,rocket_id,rocket_id,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,launch_success,launch_success,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,upcoming,upcoming,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,static_fire_date_utc,static_fire_date_utc,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,net_duration,net_duration,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,window_start,window_start,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,window_end,window_end,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,failure_count,failure_count,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,failure_reasons,failure_reasons,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,payload_count,payload_count,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,payload_ids,payload_ids,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,payload_mass_kg,payload_mass_kg,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,payload_type,payload_type,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,crew_count,crew_count,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,launch_site,launch_site,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,auto_payload,auto_payload,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,tbd,tbd,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,gridfins,gridfins,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,legs,legs,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,fairings_reused,fairings_reused,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,fairings_recovery_attempt,fairings_recovery_attempt,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,cores_reused,cores_reused,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,ships,ships,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,flight_number,flight_number,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,233,reused,,field_join,FAILURE,True
quantum,spacex,json_manip,bert,1,233,capsules,,field_join,FAILURE,True
quantum,spacex,json_manip,levenshtein,1,252,static_fire_date_utc,static_fire_date_utc,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,upcoming,upcoming,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,capsules,capsules,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,mission_name,mission_name,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,auto_payload,auto_payload,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,payload_mass_kg,payload_mass_kg,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,payload_count,payload_count,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,launch_success,launch_success,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,rocket_id,rocket_id,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,payload_ids,payload_ids,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,fairings_reused,fairings_reused,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,fairings_recovery_attempt,fairings_recovery_attempt,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,tbd,tbd,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,net_duration,net_duration,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,window_end,window_end,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,launch_site,launch_site,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,failure_reasons,failure_reasons,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,cores_reused,cores_reused,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,failure_count,failure_count,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,window_start,window_start,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,gridfins,gridfins,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,launch_date_utc,launch_date_utc,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,reused,reused,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,legs,legs,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,ships,ships,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,flight_number,flight_number,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,252,crew_count,,field_join,FAILURE,True
quantum,spacex,json_manip,levenshtein,1,252,payload_type,,field_join,FAILURE,True
quantum,spacex,json_manip,levenshtein,1,276,static_fire_date_utc,static_fire_date_utc,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,upcoming,upcoming,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,capsules,capsules,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,mission_name,mission_name,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,auto_payload,auto_payload,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,payload_mass_kg,payload_mass_kg,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,payload_count,payload_count,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,launch_success,launch_success,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,rocket_id,rocket_id,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,crew_count,crew_count,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,payload_ids,payload_ids,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,payload_type,payload_type,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,fairings_reused,fairings_reused,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,fairings_recovery_attempt,fairings_recovery_attempt,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,tbd,tbd,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,net_duration,net_duration,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,window_end,window_end,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,launch_site,launch_site,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,failure_reasons,failure_reasons,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,cores_reused,cores_reused,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,failure_count,failure_count,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,window_start,window_start,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,gridfins,gridfins,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,launch_date_utc,launch_date_utc,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,reused,reused,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,legs,legs,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,ships,ships,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,276,flight_number,flight_number,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,static_fire_date_utc,static_fire_date_utc,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,upcoming,upcoming,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,capsules,capsules,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,mission_name,mission_name,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,auto_payload,auto_payload,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,payload_mass_kg,payload_mass_kg,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,payload_count,payload_count,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,launch_success,launch_success,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,rocket_id,rocket_id,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,crew_count,crew_count,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,payload_ids,payload_ids,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,payload_type,payload_type,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,fairings_reused,fairings_reused,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,fairings_recovery_attempt,fairings_recovery_attempt,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,tbd,tbd,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,net_duration,net_duration,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,window_end,window_end,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,launch_site,launch_site,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,failure_reasons,failure_reasons,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,cores_reused,cores_reused,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,failure_count,failure_count,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,window_start,window_start,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,gridfins,gridfins,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,launch_date_utc,launch_date_utc,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,reused,reused,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,legs,legs,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,ships,ships,array_expansion,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,303,flight_number,flight_number,array_expansion,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,mission_name,mission_name,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,launch_date_utc,launch_date_utc,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,rocket_id,rocket_id,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,launch_success,launch_success,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,upcoming,upcoming,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,static_fire_date_utc,static_fire_date_utc,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,net_duration,net_duration,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,window_start,window_start,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,window_end,window_end,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,failure_count,failure_count,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,failure_reasons,failure_reasons,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,payload_count,payload_count,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,payload_ids,payload_ids,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,payload_mass_kg,payload_mass_kg,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,payload_type,payload_type,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,crew_count,crew_count,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,launch_site,launch_site,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,auto_payload,auto_payload,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,tbd,tbd,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,gridfins,gridfins,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,legs,legs,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,reused,reused,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,fairings_reused,fairings_reused,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,fairings_recovery_attempt,fairings_recovery_attempt,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,cores_reused,cores_reused,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,ships,ships,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,capsules,capsules,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,305,flight_number,flight_number,default_value_inject,SUCCESS,True
quantum,spacex,json_manip,bert,1,314,mission_name,mission_name,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,launch_date_utc,launch_date_utc,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,rocket_id,rocket_id_part2,field_split,SUCCESS,True
quantum,spacex,json_manip,bert,1,314,launch_success,launch_success,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,upcoming,upcoming,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,static_fire_date_utc,static_fire_date_utc,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,net_duration,net_duration,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,window_start,window_start,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,window_end,window_end,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,failure_count,failure_count,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,failure_reasons,failure_reasons,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,payload_count,payload_count,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,payload_ids,payload_ids,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,payload_mass_kg,payload_mass_kg,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,payload_type,payload_type,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,crew_count,crew_count,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,launch_site,launch_site,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,auto_payload,auto_payload,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,tbd,tbd,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,gridfins,gridfins,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,legs,legs,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,reused,reused,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,fairings_reused,fairings_reused,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,fairings_recovery_attempt,fairings_recovery_attempt,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,cores_reused,cores_reused,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,ships,ships,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,capsules,capsules,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,314,flight_number,flight_number,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,mission_name,mission_name,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,launch_date_utc,launch_date_utc,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,rocket_id,rocket_id,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,launch_success,launch_success,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,upcoming,upcoming,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,static_fire_date_utc,static_fire_date_utc,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,net_duration,net_duration_window_start,field_join,SUCCESS,True
quantum,spacex,json_manip,bert,1,412,window_start,window_end,field_join,SUCCESS,True
quantum,spacex,json_manip,bert,1,412,window_end,window_end,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,failure_count,failure_count,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,failure_reasons,failure_reasons,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,payload_count,payload_count,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,payload_ids,payload_ids,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,payload_mass_kg,payload_mass_kg,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,payload_type,payload_type,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,crew_count,crew_count,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,launch_site,launch_site,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,auto_payload,auto_payload,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,tbd,tbd,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,gridfins,gridfins,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,legs,legs,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,reused,reused,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,fairings_reused,fairings_reused,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,fairings_recovery_attempt,fairings_recovery_attempt,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,cores_reused,cores_reused,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,ships,ships,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,capsules,capsules,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,412,flight_number,flight_number,field_join,FALSE_POSITIVE,True
quantum,spacex,json_manip,levenshtein,1,414,static_fire_date_utc,static_fire_date_utc,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,upcoming,upcoming,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,capsules,capsules,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,mission_name,mission_name,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,auto_payload,auto_payload,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,payload_mass_kg,payload_mass_kg,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,payload_count,payload_count,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,launch_success,launch_success,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,rocket_id,rocket_id,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,crew_count,crew_count,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,payload_ids,payload_ids,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,payload_type,payload_type,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,fairings_reused,fairings_reused,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,fairings_recovery_attempt,fairings_recovery_attempt,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,tbd,tbd,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,net_duration,net_duration,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,window_end,window_end,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,launch_site,launch_site,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,failure_reasons,failure_reasons,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,cores_reused,cores_reused,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,failure_count,failure_count,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,window_start,window_start,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,gridfins,gridfins,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,launch_date_utc,launch_date_utc,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,reused,reused,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,legs,legs,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,ships,ships,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,levenshtein,1,414,flight_number,flight_number,array_to_scalar,SUCCESS,True
quantum,spacex,json_manip,bert,1,416,mission_name,mission_name,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,416,launch_date_utc,launch_date_utc,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,416,rocket_id,rocket_id,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,416,launch_success,launch_success_part2,field_split,SUCCESS,True
quantum,spacex,json_manip,bert,1,416,upcoming,upcoming,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,416,static_fire_date_utc,static_fire_date_utc,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,416,net_duration,net_duration,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,416,window_start,window_start,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,416,window_end,window_end,field_split,FALSE_POSITIVE,True
quantum,spacex,json_manip,bert,1,416,failure_count,failure_count,field_split,FALSE_POSITIVE,True
