actual_device,api_name,averages_bert_latency,averages_gemma_confidence,averages_gemma_latency,averages_levenshtein_latency,averages_regex_latency,chaos_level,chaos_metadata_drift_type,chaos_metadata_level,chaos_metadata_mutated_len,chaos_metadata_original_len,chaos_metadata_strategy,chaos_metadata_temperature,chaos_strategy,concurrency,detection_rate,device_cloud,device_device,device_hardware,drift_detected,drift_type_count,drift_types_extra_keys,drift_types_merged_fields,drift_types_missing_keys,drift_types_nested_corruption,drift_types_renamed_keys,drift_types_split_fields,drift_types_type_mismatch,drift_types_value_contradiction,elapsed_seconds,fallback_used,frequency_profile,p95_latency_ms,packet_count,packet_profile,packet_size,reconciled_ok,reconciliation_winner,recovery_score,repair_rate,resilience_P,resilience_P2,run_number,throughput_bytes_per_sec,throughput_pps,timing_us,total_runtime_sec
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,nested_corruption,high,175,166,schema,0.38075717015566335,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.104645,False,1000hz,104.645,1,short,30000,True,canonical,0.9956989295535947,1.0,0.47159666392686883,0.5661257453369389,4,1000000000,9.556118304744613,104645,0.104645
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,renamed_keys,medium,156,154,schema,0.282627604820547,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,1,0,0,0,0.106296,False,1000hz,106.296,1,short,30000,True,canonical,0.9945618920448394,1.0,0.4710204539715479,0.5655743181229732,2,1000000000,9.407691728757431,106296,0.106296
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,value_contradiction,medium,166,154,schema,0.3540833241022602,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,0,1,0.111642,False,1000hz,111.642,1,short,30000,True,canonical,0.9935743259717986,1.0,0.4697642910376803,0.5645165459686846,3,1000000000,8.95720248651941,111642,0.111642
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,type_mismatch,medium,148,154,schema,0.33206646083202873,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,1,0,0.108616,False,1000hz,108.616,1,short,30000,True,canonical,0.9948085860361722,1.0,0.47059757196159846,0.5652742905762155,4,1000000000,9.20674670398468,108616,0.108616
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,forced_rename,medium,163,155,schema,0.8491549590600337,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.112692,False,1000hz,112.692,1,short,30000,True,canonical,0.9856477330658568,1.0,0.4679828458713264,0.5623846731237744,2,1000000000,8.873744365172328,112692,0.112692
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,type_mismatch,medium,143,155,schema,0.8397880715700805,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,1,0,0.105268,False,1000hz,105.268,1,short,30000,True,canonical,0.9938192673167192,1.0,0.4710878265605814,0.5655540302653618,3,1000000000,9.499563020101075,105268,0.105268
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,forced_rename,medium,163,155,schema,0.20660964237279195,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.101869,False,1000hz,101.869,1,short,30000,True,canonical,0.9856477330658568,1.0,0.4701983899315509,0.5640816855954357,4,1000000000,9.816529071650846,101869,0.101869
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,nested_corruption,medium,178,169,schema,0.8496437390674243,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.102507,False,1000hz,102.507,1,short,30000,True,canonical,0.9946279614731061,1.0,0.471850855935153,0.5662167667737903,2,1000000000,9.755431336396539,102507,0.102507
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,forced_rename,medium,177,169,schema,0.48495891251824463,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.106513,False,1000hz,106.513,1,short,30000,True,canonical,0.9764235100247391,1.0,0.4673477365641096,0.5610052231259682,3,1000000000,9.388525344324167,106513,0.106513
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,type_mismatch,medium,93,169,schema,0.5574423293357169,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.088578,False,1000hz,88.578,1,short,30000,True,canonical,0.8974182683083105,1.0,0.4560139433498465,0.5446756400297296,4,1000000000,11.2894849736955,88578,0.088578
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,forced_rename,medium,174,166,schema,0.6935066988213416,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.106545,False,1000hz,106.545,1,short,30000,True,canonical,0.9849613329857312,1.0,0.46904867468762446,0.5631346032731821,2,1000000000,9.385705570416256,106545,0.106545
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,nested_corruption,medium,175,166,schema,0.4142844608613667,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.115323,False,1000hz,115.323,1,short,30000,True,canonical,0.9956989295535947,1.0,0.46951733418816577,0.564533067239209,3,1000000000,8.671297139339075,115323,0.115323
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,type_mismatch,medium,129,144,schema,0.47294905356189365,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,1,0,0.09835,False,1000hz,98.35,1,short,30000,True,canonical,0.9951867653143727,1.0,0.4729316082738557,0.5670986740433872,4,1000000000,10.167768174885612,98350,0.09835
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,extra_keys,low,182,154,schema,0.29984078308921225,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.09549,False,1000hz,95.49,1,short,30000,True,canonical,0.9916974207628779,1.0,0.4729493909490988,0.5667744965667798,2,1000000000,10.472300764477955,95490,0.09549
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,forced_rename,low,162,154,schema,0.8250685802222719,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.106373,False,1000hz,106.373,1,short,30000,True,canonical,0.9794123335708558,1.0,0.46797453895054697,0.5617746706375975,3,1000000000,9.400881802713094,106373,0.106373
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,forced_rename,low,162,154,schema,0.13647408683618656,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.116326,False,1000hz,116.326,1,short,30000,True,canonical,0.9794123335708558,1.0,0.46608431324890975,0.5603268381852797,4,1000000000,8.59653044031429,116326,0.116326
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,forced_rename,low,163,155,schema,0.6285610861833119,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.097428,False,1000hz,97.428,1,short,30000,True,canonical,0.9856477330658568,1.0,0.4712499226857583,0.564887114939084,2,1000000000,10.2639898181221,97428,0.097428
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,forced_rename,low,163,155,schema,0.7098283473410819,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.107789,False,1000hz,107.789,1,short,30000,True,canonical,0.9856477330658568,1.0,0.46893140023459845,0.5631112254020253,3,1000000000,9.277384519756191,107789,0.107789
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,missing_keys,low,140,155,schema,0.13302355181222733,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.102051,False,1000hz,102.051,1,short,30000,True,canonical,0.9932241180705761,1.0,0.471672525449472,0.5659442692213217,4,1000000000,9.799022057598652,102051,0.102051
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,missing_keys,low,132,169,schema,0.3187595688570829,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.089181,False,1000hz,89.181,1,short,30000,True,canonical,0.9925455889607453,1.0,0.47486002213275974,0.5683200686500157,2,1000000000,11.213150783238582,89181,0.089181
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,type_mismatch,low,93,169,schema,0.458462242993946,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.124152,False,1000hz,124.152,1,short,30000,True,canonical,0.8974182683083105,1.0,0.44841206399737965,0.5388529239299676,3,1000000000,8.054642696050003,124152,0.124152
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,forced_rename,low,177,169,schema,0.5387433786160883,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.118105,False,1000hz,118.105,1,short,30000,True,canonical,0.9764235100247391,1.0,0.4651822507962776,0.5593465531761395,4,1000000000,8.467042038863722,118105,0.118105
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,forced_rename,low,152,144,schema,0.847573577684269,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.099692,False,1000hz,99.692,1,short,30000,True,canonical,0.9853519221447069,1.0,0.47064298804808835,0.5643935918189276,2,1000000000,10.030895157083817,99692,0.099692
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,missing_keys,low,116,144,schema,0.47578655930857505,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.104781,False,1000hz,104.781,1,short,30000,True,canonical,0.9764267024857343,1.0,0.4677130707154116,0.5612853625971257,3,1000000000,9.543714986495644,104781,0.104781
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,split_fields,low,169,144,schema,0.8729406269222525,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.098758,False,1000hz,98.758,1,short,30000,True,canonical,0.9939123863848905,1.0,0.4725780178914094,0.5667044681306806,4,1000000000,10.12576196358776,98758,0.098758
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,split_fields,high,181,154,gemma,0.10379055142424135,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.110599,False,1000hz,110.599,1,short,30000,True,canonical,0.972130633114231,1.0,0.46567405834013115,0.5593076698066909,2,1000000000,9.041673071185091,110599,0.110599
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,merged_fields,high,150,154,gemma,0.5558433486039212,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,1,0,0,0,0,0,0,0.104216,False,1000hz,104.216,1,short,30000,True,canonical,0.9900128083926152,1.0,0.4705518823202671,0.5647750221641705,3,1000000000,9.595455592231518,104216,0.104216
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,extra_keys,high,178,154,gemma,0.24514559735452235,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.102517,False,1000hz,102.517,1,short,30000,True,canonical,0.9905352105652514,1.0,0.4710300695133839,0.5651918661819938,4,1000000000,9.75447974482281,102517,0.102517
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,extra_keys,high,183,155,gemma,0.7435819588971665,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.120465,False,1000hz,120.465,1,short,30000,True,canonical,0.9866210538105011,1.0,0.4668319515996879,0.561597362817586,2,1000000000,8.301166313867098,120465,0.120465
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,split_fields,high,272,155,gemma,0.25648653954538264,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.126426,False,1000hz,126.426,1,short,30000,True,canonical,0.9784822038525729,1.0,0.4642843894519567,0.5588581286765881,3,1000000000,7.909765396358344,126426,0.126426
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,forced_rename,high,163,155,gemma,0.7079881684952516,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.115891,False,1000hz,115.891,1,short,30000,True,canonical,0.9856477330658568,1.0,0.4674072213247538,0.5619437692157614,4,1000000000,8.628797749609546,115891,0.115891
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,merged_fields,high,163,169,gemma,0.789928432144189,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,1,0,0,0,0,0,0,0.104339,False,1000hz,104.339,1,short,30000,True,canonical,0.9915530154411825,1.0,0.47083334146985795,0.5651397130462184,2,1000000000,9.584143992179339,104339,0.104339
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,missing_keys,high,138,169,gemma,0.7026678395092767,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.115827,False,1000hz,115.827,1,short,30000,True,canonical,0.9452871201591944,1.0,0.45934630313602015,0.5518621980770438,3,1000000000,8.633565576247335,115827,0.115827
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,split_fields,high,205,169,gemma,0.5364273763358839,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.247114,False,1000hz,247.114,1,short,30000,True,canonical,0.9856110066919785,1.0,0.4566319822492304,0.553686839179166,4,1000000000,4.046715281206245,247114,0.247114
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,type_mismatch,high,132,144,gemma,0.5314713360468264,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,1,0,0.098803,False,1000hz,98.803,1,short,30000,True,canonical,0.9957872708819626,1.0,0.47294215707002935,0.5671648880219997,2,1000000000,10.121150167505036,98803,0.098803
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,merged_fields,high,140,144,gemma,0.33512533489457164,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,1,0,0,0,0,0,0,0.096098,False,1000hz,96.098,1,short,30000,True,canonical,0.9875965144470237,1.0,0.4719735058905078,0.5656300075062178,3,1000000000,10.406043830256612,96098,0.096098
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,missing_keys,high,116,144,gemma,0.21212230580542651,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.098891,False,1000hz,98.891,1,short,30000,True,canonical,0.9764267024857343,1.0,0.46904887812948953,0.5623085342334406,4,1000000000,10.112143673337311,98891,0.098891
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,split_fields,medium,186,154,gemma,0.5603557276117438,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.10316,False,1000hz,103.16,1,short,30000,True,canonical,0.9755025189856753,1.0,0.4678806511410668,0.5613242532438985,2,1000000000,9.693679720822024,103160,0.10316
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,split_fields,medium,275,154,gemma,0.6325546980615802,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.113908,False,1000hz,113.908,1,short,30000,True,canonical,0.9715190358418817,1.0,0.46493449158035793,0.5586819853185839,3,1000000000,8.779014643396426,113908,0.113908
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,extra_keys,medium,182,154,gemma,0.42551098946962496,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.143312,False,1000hz,143.312,1,short,30000,True,canonical,0.9916974207628779,1.0,0.46473727359100364,0.5604843641222814,4,1000000000,6.9777827397566154,143312,0.143312
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,extra_keys,medium,182,155,gemma,0.8979637894751551,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.120247,False,1000hz,120.247,1,short,30000,True,canonical,0.9886677497124121,1.0,0.4672766570470256,0.5621361258486041,2,1000000000,8.316215789167297,120247,0.120247
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,extra_keys,medium,183,155,gemma,0.11011001291095379,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.124679,False,1000hz,124.679,1,short,30000,True,canonical,0.9866210538105011,1.0,0.466172613460229,0.5610923378597027,3,1000000000,8.020596892820764,124679,0.124679
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,split_fields,medium,188,155,gemma,0.8151374257619478,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.112233,False,1000hz,112.233,1,short,30000,True,canonical,0.975425149658231,1.0,0.46602361305782125,0.5598943510856705,4,1000000000,8.91003537284043,112233,0.112233
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,type_mismatch,medium,154,169,gemma,0.6786702815764162,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,1,0,0.12333,False,1000hz,123.33,1,short,30000,True,canonical,0.9769168713795872,1.0,0.46443794331832405,0.558824206898655,2,1000000000,8.108327252087895,123330,0.12333
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,split_fields,medium,275,169,gemma,0.3053974015283119,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.091731,False,1000hz,91.731,1,short,30000,True,canonical,0.9844841790881199,1.0,0.47251522000617535,0.5657436369164522,3,1000000000,10.9014400802346,91731,0.091731
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,extra_keys,medium,193,169,gemma,0.47178590484300764,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.087127,False,1000hz,87.127,1,short,30000,True,canonical,0.9885760499306744,1.0,0.47468733114260764,0.5678035095386903,4,1000000000,11.477498364456483,87127,0.087127
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,nested_corruption,medium,153,144,gemma,0.5821588726056264,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.095507,False,1000hz,95.507,1,short,30000,True,canonical,0.993196555080394,1.0,0.4732448373125806,0.5671459248695466,2,1000000000,10.470436721915672,95507,0.095507
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,nested_corruption,medium,157,144,gemma,0.1999179789931228,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.126658,False,1000hz,126.658,1,short,30000,True,canonical,0.9904491320236091,1.0,0.4666437274611099,0.561823781687391,3,1000000000,7.895277045271519,126658,0.126658
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,merged_fields,medium,140,144,gemma,0.794497145630919,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,1,0,0,0,0,0,0,0.088791,False,1000hz,88.791,1,short,30000,True,canonical,0.9875965144470237,1.0,0.4739859492837465,0.5671714535095497,4,1000000000,11.262402720996498,88791,0.088791
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,renamed_keys,low,165,154,gemma,0.5964873533047114,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.122254,False,1000hz,122.254,1,short,30000,True,canonical,0.9570308316786695,1.0,0.46062844127152336,0.553981152551336,2,1000000000,8.179691462038052,122254,0.122254
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,extra_keys,low,178,154,gemma,0.22313089248539075,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.122308,False,1000hz,122.308,1,short,30000,True,canonical,0.9905352105652514,1.0,0.4673208302544638,0.5623507467496295,3,1000000000,8.176080060175948,122308,0.122308
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,nested_corruption,low,163,154,gemma,0.7909201312594623,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.115809,False,1000hz,115.809,1,short,30000,True,canonical,0.9946933527567886,1.0,0.4692307031222287,0.5642161716477366,4,1000000000,8.634907476966385,115809,0.115809
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,extra_keys,low,183,155,gemma,0.45658870343086344,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.097567,False,1000hz,97.567,1,short,30000,True,canonical,0.9866210538105011,1.0,0.47141022345081673,0.5651041242354718,2,1000000000,10.249367101581477,97567,0.097567
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,type_mismatch,low,68,155,gemma,0.45833759564783416,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.11888,False,1000hz,118.88,1,short,30000,True,canonical,0.8652551021577076,1.0,0.442818853540559,0.5314550945165466,3,1000000000,8.411843876177658,118880,0.11888
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,type_mismatch,low,153,155,gemma,0.4376881648512022,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,1,0,0.123654,False,1000hz,123.654,1,short,30000,True,canonical,0.9965806619465458,1.0,0.46832077437420255,0.5637019125388951,4,1000000000,8.08708169569929,123654,0.123654
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,nested_corruption,low,182,169,gemma,0.6564908166402319,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.109953,False,1000hz,109.953,1,short,30000,True,canonical,0.990263674267085,1.0,0.4694255032180819,0.5639365496545996,2,1000000000,9.094795048793577,109953,0.109953
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,merged_fields,low,165,169,gemma,0.21484663744416724,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,1,0,0,0,0,0,0,0.123749,False,1000hz,123.749,1,short,30000,True,canonical,0.9929870118630455,1.0,0.4675874548174773,0.5627923250511924,3,1000000000,8.080873380794996,123749,0.123749
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,extra_keys,low,196,169,gemma,0.33212782983451894,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.127162,False,1000hz,127.162,1,short,30000,True,canonical,0.9926247156655444,1.0,0.46700530676375324,0.5623113510590073,4,1000000000,7.863984523678457,127162,0.127162
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,nested_corruption,low,157,144,gemma,0.26846422265274383,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.094239,False,1000hz,94.239,1,short,30000,True,canonical,0.9904491320236091,1.0,0.47302642377948173,0.5667126554631652,2,1000000000,10.611318031812731,94239,0.094239
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,split_fields,low,169,144,gemma,0.8456064681631327,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.10455,False,1000hz,104.55,1,short,30000,True,canonical,0.9939123863848905,1.0,0.47125976087334354,0.5656947393508855,3,1000000000,9.564801530368245,104550,0.10455
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,nested_corruption,low,153,144,gemma,0.5648701671876492,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.135971,False,1000hz,135.971,1,short,30000,True,canonical,0.9951350882108096,1.0,0.46631011477316786,0.5620218890041112,4,1000000000,7.354509417449308,135971,0.135971
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,nested_corruption,high,163,154,json,0.8796088596594944,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.090326,False,1mhz,90.326,1,short,30000,True,canonical,0.9940411658635794,1.0,0.47095412693530914,0.5651201269506944,2,30000000000,11.071009454642073,90326,0.090326
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,extra_keys,high,182,154,json,0.2928318249874303,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.103977,False,1mhz,103.977,1,short,30000,True,canonical,0.9916974207628779,1.0,0.4675778734117387,0.5623535077917755,3,30000000000,9.617511565057656,103977,0.103977
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,type_mismatch,high,63,154,json,0.6285014477912176,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.103456,False,1mhz,103.456,1,short,30000,True,canonical,0.90220767898187,1.0,0.4497768087626592,0.5400537369431168,4,30000000000,9.665944942777605,103456,0.103456
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,missing_keys,high,140,155,json,0.7496152763951031,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.11151,False,1mhz,111.51,1,short,30000,True,canonical,0.9932241180705761,1.0,0.4665835735020177,0.56176042822628,2,30000000000,8.967805577975069,111510,0.11151
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,value_contradiction,high,154,155,json,0.11587768957663541,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,0,1,0.123026,False,1mhz,123.026,1,short,30000,True,canonical,0.9961593598969865,1.0,0.46549144312695956,0.5612348231485349,3,30000000000,8.12836311023686,123026,0.123026
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,merged_fields,high,153,155,json,0.201757542548416,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,1,0,0,0,0,0,0,0.10409,False,1mhz,104.09,1,short,30000,True,canonical,0.9761112678270245,1.0,0.46443975764841,0.558441305284165,4,30000000000,9.607070804111826,104090,0.10409
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,extra_keys,high,193,169,json,0.8825284059585512,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.128724,False,1mhz,128.724,1,short,30000,True,canonical,0.9885760499306744,1.0,0.4632550471571364,0.5587991816818855,2,30000000000,7.76855908766042,128724,0.128724
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,missing_keys,high,68,169,json,0.8350218309831005,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.12195,False,1mhz,121.95,1,short,30000,True,canonical,0.9039698706327044,1.0,0.44719700815688124,0.5382950506840063,3,30000000000,8.200082000820007,121950,0.12195
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,value_contradiction,high,170,169,json,0.5964167549180223,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,0,1,0.127576,False,1mhz,127.576,1,short,30000,True,canonical,0.9994494036933336,1.0,0.46556955403144906,0.5616223998353544,4,30000000000,7.83846491503104,127576,0.127576
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,split_fields,high,238,144,json,0.42408953959849316,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.15784,False,1mhz,157.84,1,short,30000,True,canonical,0.9772419517563788,1.0,0.45812166708721086,0.553815683073408,2,30000000000,6.335529650278763,157840,0.15784
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,renamed_keys,high,146,144,json,0.861128327798716,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,1,0,0,0,0.111416,False,1mhz,111.416,1,short,30000,True,canonical,0.9981188972393293,1.0,0.46757766398868583,0.5629954742918817,3,30000000000,8.975371580383428,111416,0.111416
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,renamed_keys,high,146,144,json,0.12436611907905376,json,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.128071,False,1mhz,128.071,1,short,30000,True,canonical,0.990515046489441,1.0,0.463722079969625,0.5593433574324969,4,30000000000,7.808168906309782,128071,0.128071
